State,County,2024R,2024D,2024O,2024TOT,2024RPCT,2024DPCT,2024OPCT,2020R,2020D,2020O,2020TOT,2020RPCT,2020DPCT,2020OPCT,2020POP,2010POP,Urban20,Rural20,White20,Hispanic20,Black20,Asian20,Native20,Pacific20
Texas,Brown,14593,2132,128,16853,86.59%,12.65%,0.76%,13698,2107,164,15969,85.78%,13.19%,1.03%,38095,38106,56.60%,43.40%,26672,8211,1881,382,1116,82
Texas,Burleson,7590,1705,74,9369,81.01%,18.20%,0.79%,6743,1788,78,8609,78.33%,20.77%,0.90%,17642,17187,0.00%,100.00%,11258,3712,2145,118,534,38
Texas,Burnet,21795,6114,244,28153,77.42%,21.72%,0.87%,18767,5639,311,24717,75.93%,22.81%,1.26%,49130,42750,32.68%,67.32%,34810,11199,1011,629,1651,56
Texas,Caldwell,8880,6618,239,15737,56.43%,42.05%,1.52%,8031,6672,270,14973,53.64%,44.56%,1.80%,45883,38066,45.41%,54.59%,16560,25468,2932,444,1305,106
Texas,Calhoun,5939,1853,49,7841,75.74%,23.63%,0.62%,5641,2148,67,7856,71.80%,27.34%,0.86%,20106,21381,59.96%,40.04%,8374,9858,534,1169,354,27
Texas,Callahan,6180,761,47,6988,88.44%,10.89%,0.67%,6012,734,92,6838,87.92%,10.73%,1.35%,13708,13544,0.00%,100.00%,11555,1306,269,109,412,27
Texas,Cameron,60991,54258,1060,116309,52.44%,46.65%,0.91%,49032,64063,1231,114326,42.89%,56.04%,1.07%,421017,406220,82.42%,17.58%,37107,376680,3410,3637,6151,378
Texas,Camp,4011,1201,41,5253,76.36%,22.86%,0.78%,3626,1394,40,5060,71.66%,27.55%,0.79%,12464,12401,0.00%,100.00%,6734,3222,2092,154,330,32
Texas,Carson,2866,290,21,3177,90.21%,9.13%,0.66%,2779,297,46,3122,89.01%,9.51%,1.48%,5807,6182,0.00%,100.00%,4873,558,91,33,273,15
Texas,Cass,11693,2406,44,14143,82.68%,17.01%,0.31%,11033,2795,99,13927,79.22%,20.07%,0.71%,28454,30464,19.44%,80.56%,21028,1336,4941,199,906,56
Texas,Castro,1594,418,11,2023,78.79%,20.66%,0.54%,1602,466,15,2083,76.91%,22.37%,0.72%,7371,8062,0.00%,100.00%,2328,4784,155,49,141,14
Texas,Chambers,20567,4192,214,24973,82.36%,16.79%,0.86%,17353,3997,302,21652,80.15%,18.46%,1.39%,46571,35096,45.89%,54.11%,29858,10952,3763,879,1251,50
Texas,Cherokee,16593,3744,170,20507,80.91%,18.26%,0.83%,15101,4210,197,19508,77.41%,21.58%,1.01%,50412,50845,27.54%,72.46%,30095,11797,7069,418,1469,49
Texas,Childress,1991,263,18,2272,87.63%,11.58%,0.79%,1943,310,26,2279,85.26%,13.60%,1.14%,6664,7041,67.77%,32.23%,3852,1942,672,93,162,36
Texas,Clay,5288,584,36,5908,89.51%,9.88%,0.61%,5069,614,61,5744,88.25%,10.69%,1.06%,10218,10752,0.00%,100.00%,8941,641,121,87,416,7
Texas,Cochran,735,148,10,893,82.31%,16.57%,1.12%,809,177,14,1000,80.90%,17.70%,1.40%,2547,3127,0.00%,100.00%,912,1527,94,16,52,2
Texas,Coke,1623,179,12,1814,89.47%,9.87%,0.66%,1586,178,15,1779,89.15%,10.01%,0.84%,3285,3320,0.00%,100.00%,2473,661,23,17,117,13
Texas,Coleman,3712,428,24,4164,89.15%,10.28%,0.58%,3641,451,37,4129,88.18%,10.92%,0.90%,7684,8895,46.84%,53.16%,6013,1192,236,58,258,11
Texas,Collin,279534,222115,16041,517690,54.00%,42.91%,3.10%,252318,230945,8953,492216,51.26%,46.92%,1.82%,1064465,782341,93.85%,6.15%,542472,169158,126186,206884,27203,2409
Texas,Collingsworth,1066,135,0,1201,88.76%,11.24%,0.00%,1048,155,15,1218,86.04%,12.73%,1.23%,2652,3057,0.00%,100.00%,1617,832,148,32,86,21
Texas,Colorado,7824,2108,80,10012,78.15%,21.05%,0.80%,7472,2420,83,9975,74.91%,24.26%,0.83%,20557,20874,0.00%,100.00%,11761,5990,2535,132,363,19
Texas,Comal,74756,27680,1055,103491,72.23%,26.75%,1.02%,62740,24826,1326,88892,70.58%,27.93%,1.49%,161501,108472,53.39%,46.61%,105250,43590,5409,3517,4817,439
Texas,Comanche,5679,834,31,6544,86.78%,12.74%,0.47%,5177,853,56,6086,85.06%,14.02%,0.92%,13594,13974,0.00%,100.00%,9197,3867,127,62,445,15
Texas,Concho,1038,153,7,1198,86.64%,12.77%,0.58%,1058,197,13,1268,83.44%,15.54%,1.02%,3303,4087,0.00%,100.00%,2097,1033,105,47,68,11
Texas,Cooke,16975,3310,202,20487,82.86%,16.16%,0.99%,15596,3210,219,19025,81.98%,16.87%,1.15%,41668,38437,39.70%,60.30%,29404,8519,1687,446,1731,52
Texas,Coryell,16688,6959,279,23926,69.75%,29.09%,1.17%,15438,7565,490,23493,65.71%,32.20%,2.09%,83093,75388,80.47%,19.53%,46213,16482,15290,3238,2728,1539
Texas,Cottle,565,89,4,658,85.87%,13.53%,0.61%,540,113,9,662,81.57%,17.07%,1.36%,1380,1505,0.00%,100.00%,902,327,128,18,39,13
Texas,Crane,1195,186,9,1390,85.97%,13.38%,0.65%,1247,241,15,1503,82.97%,16.03%,1.00%,4675,4375,0.00%,100.00%,1342,3158,102,39,100,12
Texas,Crockett,1087,323,7,1417,76.71%,22.79%,0.49%,1220,344,10,1574,77.51%,21.86%,0.63%,3098,3719,0.00%,100.00%,1080,1920,36,23,80,8
Texas,Crosby,1416,451,13,1880,75.32%,23.99%,0.69%,1396,527,30,1953,71.48%,26.98%,1.54%,5133,6059,0.00%,100.00%,2076,2829,203,41,111,14
Texas,Culberson,451,319,11,781,57.75%,40.85%,1.41%,415,438,11,864,48.03%,50.69%,1.28%,2188,2398,0.00%,100.00%,445,1645,48,50,56,6
Texas,Dallam,1285,152,10,1447,88.80%,10.50%,0.69%,1389,197,23,1609,86.33%,12.24%,1.43%,7115,6703,76.70%,23.30%,3119,3707,142,33,225,11
Texas,Dallas,322569,511118,19847,853534,37.79%,59.88%,2.33%,307076,598576,16861,922513,33.29%,64.89%,1.82%,2613539,2368139,99.42%,0.58%,724987,1057835,611735,203085,75211,4398
Texas,Dawson,2810,667,36,3513,79.99%,18.99%,1.02%,2951,808,30,3789,77.88%,21.32%,0.80%,12456,13833,70.09%,29.91%,4590,6767,1004,86,240,17
Texas,Deaf Smith,3233,1019,34,4286,75.43%,23.78%,0.79%,3294,1264,52,4610,71.45%,27.42%,1.13%,18583,19372,83.52%,16.48%,4233,13925,290,78,414,23
Texas,Delta,2250,397,11,2658,84.65%,14.94%,0.41%,2162,403,27,2592,83.41%,15.55%,1.04%,5230,5231,0.00%,100.00%,4189,394,402,63,219,23
Texas,Denton,250521,191503,7164,449188,55.77%,42.63%,1.59%,222480,188695,6789,417964,53.23%,45.15%,1.62%,906422,662614,92.80%,7.20%,485646,182778,113638,106260,27816,2288
Texas,DeWitt,6515,1270,40,7825,83.26%,16.23%,0.51%,6567,1494,57,8118,80.89%,18.40%,0.71%,19824,20097,48.60%,51.40%,10854,6890,1867,105,424,22
Texas,Dickens,844,146,3,993,84.99%,14.70%,0.30%,853,130,5,988,86.34%,13.16%,0.50%,1770,2444,0.00%,100.00%,1178,512,64,21,56,15
Texas,Dimmit,1653,1765,9,3427,48.23%,51.50%,0.26%,1384,2264,18,3666,37.75%,61.76%,0.49%,8615,9996,65.18%,34.82%,898,7487,129,94,125,23
Texas,Donley,1512,174,26,1712,88.32%,10.16%,1.52%,1438,198,12,1648,87.26%,12.01%,0.73%,3258,3677,0.00%,100.00%,537,356,27,42,138,13
Texas,Duval,2439,2003,19,4461,54.67%,44.90%,0.43%,2443,2575,35,5053,48.35%,50.96%,0.69%,9831,11782,0.00%,100.00%,937,7962,208,66,103,8
Texas,Eastland,7397,918,49,8364,88.44%,10.98%,0.59%,7237,983,73,8293,87.27%,11.85%,0.88%,17725,18583,0.00%,100.00%,13653,2934,497,169,561,32
Texas,Ector,32429,9881,380,42690,75.96%,23.15%,0.89%,32697,11367,527,44591,73.33%,25.49%,1.18%,165171,137130,90.91%,9.09%,51023,100051,9522,2940,3960,452
Texas,Edwards,869,133,3,1005,86.47%,13.23%,0.30%,893,168,5,1066,83.77%,15.76%,0.47%,1422,2002,0.00%,100.00%,651,718,17,26,45,12
Texas,Ellis,64763,33850,1205,99818,64.88%,33.91%,1.21%,56717,27565,1406,85688,66.19%,32.17%,1.64%,192455,149610,69.31%,30.69%,106495,52032,27000,2639,5978,428
Texas,El Paso,105124,143156,3725,252005,41.72%,56.81%,1.48%,84331,178126,4758,267215,31.56%,66.66%,1.78%,865657,800647,95.98%,4.02%,98219,715351,38200,18392,20980,3128
Texas,Erath,15349,2871,180,18400,83.42%,15.60%,0.98%,13684,2916,277,16877,81.08%,17.28%,1.64%,42545,37890,49.01%,50.99%,30006,9254,1646,557,1369,82
Texas,Falls,4520,1713,44,6277,72.01%,27.29%,0.70%,4177,1899,57,6133,68.11%,30.96%,0.93%,16968,17866,31.80%,68.20%,8707,3965,4023,106,348,14
Texas,Fannin,13648,2607,140,16395,83.24%,15.90%,0.85%,12171,2655,181,15007,81.10%,17.69%,1.21%,35662,33915,21.87%,78.13%,27042,4218,2628,319,1493,39
Texas,Fayette,10699,2515,145,13359,80.09%,18.83%,1.09%,10171,2661,109,12941,78.60%,20.56%,0.84%,24435,24554,20.54%,79.46%,17041,5216,1722,129,573,29
Texas,Fisher,1487,330,17,1834,81.08%,17.99%,0.93%,1448,352,26,1826,79.30%,19.28%,1.42%,3672,3974,0.00%,100.00%,2496,973,149,27,78,11
Texas,Floyd,1715,358,17,2090,82.06%,17.13%,0.81%,1584,438,17,2039,77.69%,21.48%,0.83%,5402,6446,0.00%,100.00%,2079,3067,207,39,85,23
Texas,Foard,448,92,5,545,82.20%,16.88%,0.92%,445,99,7,551,80.76%,17.97%,1.27%,1095,1336,0.00%,100.00%,845,197,33,12,28,6
Texas,Fort Bend,173592,179310,10613,363515,47.75%,49.33%,2.92%,157718,195552,5063,358333,44.01%,54.57%,1.42%,822779,585375,95.20%,4.80%,243726,198580,183786,194276,14292,1310
Texas,Franklin,4473,813,25,5311,84.22%,15.31%,0.47%,4161,804,44,5009,83.07%,16.05%,0.88%,10359,10605,0.00%,100.00%,7876,1455,534,104,404,27
Texas,Freestone,7500,1499,53,9052,82.85%,16.56%,0.59%,6991,1635,85,8711,80.25%,18.77%,0.98%,19435,19816,0.00%,100.00%,12817,3155,3038,143,489,51
Texas,Frio,3060,1848,31,4939,61.96%,37.42%,0.63%,2823,2422,34,5279,53.48%,45.88%,0.64%,18385,17217,49.30%,50.70%,3053,14171,767,218,234,14
Texas,Gaines,5840,538,38,6416,91.02%,8.39%,0.59%,5355,576,65,5996,89.31%,9.61%,1.08%,21598,17526,32.73%,67.27%,12554,8401,356,139,335,33
Texas,Galveston,100295,56732,2397,159424,62.91%,35.59%,1.50%,93911,58842,2307,155060,60.56%,37.95%,1.49%,350682,291309,95.94%,4.06%,191358,88636,49174,15636,9696,741
Texas,Garza,1374,213,12,1599,85.93%,13.32%,0.75%,1413,231,9,1653,85.48%,13.97%,0.55%,5816,6461,0.00%,100.00%,2162,3272,381,56,82,17
Texas,Gillespie,13202,3160,130,16492,80.05%,19.16%,0.79%,12514,3176,160,15850,78.95%,20.04%,1.01%,26725,24837,43.56%,56.44%,19884,5766,245,213,681,19
Texas,Glasscock,623,38,2,663,93.97%,5.73%,0.30%,611,39,3,653,93.57%,5.97%,0.46%,1116,1226,0.00%,100.00%,710,387,27,2,30,6
Texas,Goliad,3178,778,31,3987,79.71%,19.51%,0.78%,3085,877,33,3995,77.22%,21.95%,0.83%,7012,7210,0.00%,100.00%,4246,2288,349,60,150,10
Texas,Gonzales,5981,1729,59,7769,76.99%,22.26%,0.76%,5627,1948,73,7648,73.57%,25.47%,0.96%,19653,19807,35.38%,64.62%,8159,9897,1391,122,396,28
Texas,Gray,6691,845,44,7580,88.27%,11.15%,0.58%,6840,829,113,7782,87.90%,10.65%,1.45%,21227,22535,79.45%,20.55%,13025,6347,1039,192,713,17
Texas,Grayson,50556,14800,685,66041,76.55%,22.41%,1.04%,44163,14506,805,59474,74.26%,24.39%,1.35%,135543,120877,52.31%,47.69%,95211,20868,9856,2686,7489,243
Texas,Gregg,33026,13294,418,46738,70.66%,28.44%,0.89%,32493,14796,693,47982,67.72%,30.84%,1.44%,124239,121730,86.54%,13.46%,68050,24040,27498,2137,3316,139
Texas,Grimes,11197,2734,120,14051,79.69%,19.46%,0.85%,9432,2833,149,12414,75.98%,22.82%,1.20%,29268,26604,25.48%,74.52%,16910,7361,4217,195,806,38
Texas,Guadalupe,54691,29573,1086,85350,64.08%,34.65%,1.27%,47553,28805,1400,77758,61.16%,37.04%,1.80%,172706,131533,75.18%,24.82%,84063,65233,16066,5607,5236,824
Texas,Hale,7283,1903,99,9285,78.44%,20.50%,1.07%,7177,2279,130,9586,74.87%,23.77%,1.36%,32522,36273,69.54%,30.46%,10693,19489,1807,243,816,63
Texas,Hall,992,149,8,1149,86.34%,12.97%,0.70%,995,168,6,1169,85.12%,14.37%,0.51%,2825,3353,0.00%,100.00%,1589,950,237,30,79,9
Texas,Hamilton,3809,625,46,4480,85.02%,13.95%,1.03%,3616,641,94,4351,83.11%,14.73%,2.16%,8222,8517,0.00%,100.00%,6805,1045,68,63,239,16
Texas,Hansford,1842,146,11,1999,92.15%,7.30%,0.55%,1849,166,32,2047,90.33%,8.11%,1.56%,5285,5613,0.00%,100.00%,2552,2615,43,15,114,9
Texas,Hardeman,1210,188,7,1405,86.12%,13.38%,0.50%,1330,241,9,1580,84.18%,15.25%,0.57%,3549,4139,0.00%,100.00%,2441,818,195,30,101,17
Texas,Hardin,24691,3347,119,28157,87.69%,11.89%,0.42%,23858,3474,303,27635,86.33%,12.57%,1.10%,56231,54635,49.28%,50.72%,46934,3417,3559,608,1396,82
Texas,Harris,722695,808771,26018,1557484,46.40%,51.93%,1.67%,700630,918193,22434,1641257,42.69%,55.94%,1.37%,4731145,4092459,98.87%,1.13%,1309593,2034709,981484,392435,127096,10125
Texas,Harrison,22658,7369,216,30243,74.92%,24.37%,0.71%,21466,7908,343,29717,72.23%,26.61%,1.16%,68839,65631,45.10%,54.90%,42039,9839,14553,718,2154,102
Texas,Hartley,1843,163,16,2022,91.15%,8.06%,0.79%,1868,195,15,2078,89.89%,9.38%,0.73%,5382,6062,53.79%,46.21%,3403,1631,249,39,92,17
Texas,Haskell,1918,313,16,2247,85.36%,13.93%,0.71%,1840,353,21,2214,83.11%,15.94%,0.95%,5416,5899,0.00%,100.00%,3628,1377,268,43,148,10
Texas,Hays,58438,65528,1861,125827,46.44%,52.08%,1.48%,47680,59524,2191,109395,43.59%,54.41%,2.00%,241067,157107,70.26%,29.74%,121568,92871,13050,10226,7260,2934
Texas,Hemphill,1412,190,12,1614,87.48%,11.77%,0.74%,1486,206,28,1720,86.40%,11.98%,1.62%,3382,3807,0.00%,100.00%,2090,1137,29,39,133,11
Texas,Henderson,31379,6919,305,38603,81.29%,17.92%,0.79%,28911,7060,346,36317,79.61%,19.44%,0.95%,82150,78532,34.06%,65.94%,61854,11242,5694,794,2694,124
Texas,Hidalgo,110760,104517,1988,217265,50.98%,48.11%,0.92%,90527,128199,2158,220884,40.98%,58.04%,0.98%,870781,774769,91.09%,8.91%,53338,800001,7102,10696,12409,412
Texas,Hill,13669,2919,118,16706,81.82%,17.47%,0.71%,11926,2860,145,14931,79.87%,19.15%,0.98%,35874,35089,22.49%,77.51%,24123,7884,2527,278,1264,52
Texas,Hockley,6616,1323,72,8011,82.59%,16.51%,0.90%,6536,1482,82,8100,80.69%,18.30%,1.01%,21537,22935,58.51%,41.49%,9752,10624,803,97,544,30
Texas,Hood,30174,6070,412,36656,82.32%,16.56%,1.12%,26496,5648,397,32541,81.42%,17.36%,1.22%,61598,51182,58.92%,41.08%,49815,7958,931,755,2092,136
Texas,Hopkins,13754,2917,107,16778,81.98%,17.39%,0.64%,12719,3046,176,15941,79.79%,19.11%,1.10%,36787,35161,39.91%,60.09%,25976,6484,2847,420,1170,69
Texas,Houston,7247,2065,61,9373,77.32%,22.03%,0.65%,7060,2314,64,9438,74.80%,24.52%,0.68%,22066,23732,26.90%,73.10%,12957,3071,5462,186,433,26
Texas,Howard,7817,1759,74,9650,81.01%,18.23%,0.77%,8054,2069,118,10241,78.64%,20.20%,1.16%,34860,35012,83.06%,16.94%,15672,16174,2113,561,988,56
Texas,Hudspeth,759,275,4,1038,73.12%,26.49%,0.39%,779,371,15,1165,66.87%,31.85%,1.28%,3202,3476,0.00%,100.00%,1094,2036,29,22,109,7
Texas,Hunt,36137,10212,384,46733,77.33%,21.85%,0.82%,29163,8906,528,38597,75.56%,23.07%,1.37%,99956,86129,38.67%,61.33%,65598,19673,9374,1552,4109,300
Texas,Hutchinson,7273,913,70,8256,88.09%,11.06%,0.85%,7681,965,127,8773,87.55%,11.00%,1.45%,20617,22150,62.32%,37.68%,13783,4961,757,200,1216,13
Texas,Irion,761,105,2,868,87.67%,12.10%,0.23%,759,120,10,889,85.38%,13.50%,1.12%,1513,1599,0.00%,100.00%,1112,349,30,23,44,20
Texas,Jack,3819,363,19,4201,90.91%,8.64%,0.45%,3418,331,33,3782,90.38%,8.75%,0.87%,8472,9044,0.00%,100.00%,6358,1521,350,72,241,14
Texas,Jackson,5386,907,36,6329,85.10%,14.33%,0.57%,5231,1033,89,6353,82.34%,16.26%,1.40%,14988,14075,39.43%,60.57%,8510,4829,1186,228,344,28
Texas,Jasper,13162,2615,83,15860,82.99%,16.49%,0.52%,12542,2954,115,15611,80.34%,18.92%,0.74%,32980,35710,22.14%,77.86%,23795,2198,5950,193,765,44
Texas,Jeff Davis,699,450,20,1169,59.79%,38.49%,1.71%,784,501,20,1305,60.08%,38.39%,1.53%,1996,2342,0.00%,100.00%,1282,613,28,39,81,22
Texas,Jefferson,46596,38936,901,86433,53.91%,45.05%,1.04%,47570,46073,1116,94759,50.20%,48.62%,1.18%,256526,252273,90.15%,9.85%,96047,58915,88504,11256,5045,257
Texas,Jim Hogg,725,856,4,1585,45.74%,54.01%,0.25%,833,1197,6,2036,40.91%,58.79%,0.30%,4838,5300,0.00%,100.00%,414,4281,11,36,60,18
Texas,Jim Wells,7636,5577,55,13268,57.55%,42.03%,0.41%,7453,6119,97,13669,54.52%,44.77%,0.71%,38891,40838,49.92%,50.08%,6963,30835,414,216,675,22
Texas,Johnson,60752,19247,931,80930,75.07%,23.78%,1.15%,54628,16464,928,72020,75.85%,22.86%,1.29%,179927,150934,53.53%,46.47%,119226,42613,8888,2852,6664,1205
Texas,Jones,5988,907,52,6947,86.20%,13.06%,0.75%,5660,999,82,6741,83.96%,14.82%,1.22%,19663,20202,0.00%,100.00%,11485,5504,2187,158,415,37
Texas,Karnes,4001,1051,23,5075,78.84%,20.71%,0.45%,3968,1234,50,5252,75.55%,23.50%,0.95%,14710,14824,0.00%,100.00%,5388,7734,1265,196,267,23
Texas,Kaufman,44063,24726,749,69538,63.37%,35.56%,1.08%,37624,18405,689,56718,66.34%,32.45%,1.21%,145310,103350,58.08%,41.92%,78626,36165,24448,3026,4851,260
Texas,Kendall,22668,6355,415,29438,77.00%,21.59%,1.41%,20083,6020,349,26452,75.92%,22.76%,1.32%,44279,33410,43.20%,56.80%,31767,10029,603,743,1209,122
Texas,Kenedy,115,41,2,158,72.78%,25.95%,1.27%,127,65,2,194,65.46%,33.51%,1.03%,350,416,0.00%,100.00%,73,261,12,10,18,7
Texas,Kent,390,50,5,445,87.64%,11.24%,1.12%,411,47,4,462,88.96%,10.17%,0.87%,753,808,0.00%,100.00%,657,81,11,9,13,8
Texas,Kerr,21615,6315,240,28170,76.73%,22.42%,0.85%,20879,6524,342,27745,75.25%,23.51%,1.24%,52598,49625,60.54%,39.46%,35791,13598,1127,851,1381,118
Texas,Kimble,2126,261,17,2404,88.44%,10.86%,0.71%,1987,284,21,2292,86.69%,12.39%,0.92%,4286,4607,0.00%,100.00%,3136,986,37,60,124,19
Texas,King,129,6,0,135,95.56%,4.44%,0.00%,151,8,0,159,94.97%,5.03%,0.00%,265,286,0.00%,100.00%,230,25,8,4,9,8
Texas,Kinney,1063,346,15,1424,74.65%,24.30%,1.05%,1144,446,13,1603,71.37%,27.82%,0.81%,3129,3598,0.00%,100.00%,1489,1470,66,46,105,17
Texas,Kleberg,5612,4338,81,10031,55.95%,43.25%,0.81%,5504,5314,126,10944,50.29%,48.56%,1.15%,31040,32061,80.36%,19.64%,6728,21920,1361,973,605,23
Texas,Knox,1156,214,6,1376,84.01%,15.55%,0.44%,1180,265,11,1456,81.04%,18.20%,0.76%,3353,3719,0.00%,100.00%,1935,1130,210,34,80,10
Texas,Lamar,17044,4079,162,21285,80.08%,19.16%,0.76%,16760,4458,224,21442,78.16%,20.79%,1.05%,50088,49793,52.49%,47.51%,35354,4412,7310,645,2590,71
Texas,Lamb,3398,729,36,4163,81.62%,17.51%,0.86%,3521,840,49,4410,79.84%,19.05%,1.11%,13045,13977,43.13%,56.87%,4981,7449,544,41,235,38
Texas,Lampasas,8961,2232,128,11321,79.15%,19.72%,1.13%,8086,2144,169,10399,77.76%,20.62%,1.62%,21627,19677,33.87%,66.13%,15132,4179,1079,512,845,170
Texas,La Salle,1417,933,10,2360,60.04%,39.53%,0.42%,1335,1052,19,2406,55.49%,43.72%,0.79%,6664,6886,0.00%,100.00%,1467,4908,259,28,98,8
Texas,Lavaca,9215,1235,47,10497,87.79%,11.77%,0.45%,8804,1333,60,10197,86.34%,13.07%,0.59%,20337,19263,17.61%,82.39%,14564,3936,1497,114,376,16
Texas,Lee,6724,1640,63,8427,79.79%,19.46%,0.75%,6255,1750,95,8100,77.22%,21.60%,1.18%,17478,16612,0.00%,100.00%,10612,4479,1945,123,488,17
Texas,Leon,7982,1033,66,9081,87.90%,11.38%,0.73%,7523,1072,90,8685,86.62%,12.34%,1.04%,15719,16801,0.00%,100.00%,11659,2446,1059,153,439,18
Texas,Liberty,25241,5952,130,31323,80.58%,19.00%,0.42%,23302,5785,247,29334,79.44%,19.72%,0.84%,91628,75643,22.63%,77.37%,50044,30797,8052,734,2836,109
Texas,Limestone,7081,1921,91,9093,77.87%,21.13%,1.00%,6789,2213,93,9095,74.65%,24.33%,1.02%,22146,23384,30.08%,69.92%,12530,5013,4117,245,644,43
Texas,Lipscomb,1125,123,11,1259,89.36%,9.77%,0.87%,1205,131,17,1353,89.06%,9.68%,1.26%,3059,3302,0.00%,100.00%,1786,1123,22,18,133,8
Texas,Live Oak,4307,761,25,5093,84.57%,14.94%,0.49%,4199,819,36,5054,83.08%,16.20%,0.72%,11335,11531,0.00%,100.00%,5968,4790,275,66,248,21
Texas,Llano,10902,2613,114,13629,79.99%,19.17%,0.84%,10079,2465,116,12660,79.61%,19.47%,0.92%,21243,19301,49.79%,50.21%,17530,2508,233,194,754,23
Texas,Loving,86,10,1,97,88.66%,10.31%,1.03%,60,4,2,66,90.91%,6.06%,3.03%,64,82,0.00%,100.00%,56,1,3,3,5,2
Texas,Lubbock,86547,37148,1343,125038,69.22%,29.71%,1.07%,78861,40017,1939,120817,65.27%,33.12%,1.61%,310539,278831,89.48%,10.52%,154994,109170,31107,11533,8733,524
Texas,Lynn,2175,371,21,2567,84.73%,14.45%,0.82%,1853,428,12,2293,80.81%,18.67%,0.52%,5596,5915,0.00%,100.00%,2960,2352,151,34,159,16
Texas,McCulloch,3033,455,25,3513,86.34%,12.95%,0.71%,2904,490,42,3436,84.52%,14.26%,1.22%,7630,8283,64.05%,35.95%,4904,2369,197,65,194,25
Texas,McLennan,64606,33863,1203,99672,64.82%,33.97%,1.21%,59543,36688,1641,97872,60.84%,37.49%,1.67%,260579,234906,75.98%,24.02%,139693,68587,41799,6704,7563,480
Texas,McMullen,448,37,2,487,91.99%,7.60%,0.41%,460,53,3,516,89.15%,10.27%,0.58%,600,707,0.00%,100.00%,353,224,17,13,15,11
Texas,Madison,4498,964,27,5489,81.95%,17.56%,0.49%,4169,1088,41,5298,78.69%,20.54%,0.77%,13455,13664,0.00%,100.00%,6984,3415,2724,131,258,10
Texas,Marion,3577,1101,36,4714,75.88%,23.36%,0.76%,3470,1339,55,4864,71.34%,27.53%,1.13%,9725,10546,0.00%,100.00%,6869,389,2026,96,386,18
Texas,Martin,1825,247,11,2083,87.61%,11.86%,0.53%,1857,288,15,2160,85.97%,13.33%,0.70%,5237,4799,0.00%,100.00%,2780,2255,128,34,161,13
Texas,Mason,2076,434,19,2529,82.09%,17.16%,0.75%,1991,457,26,2474,80.48%,18.47%,1.05%,3953,4012,0.00%,100.00%,2948,883,40,21,91,12
Texas,Matagorda,9957,3231,139,13327,74.71%,24.24%,1.04%,9845,3733,149,13727,71.72%,27.19%,1.09%,36255,36702,53.26%,46.74%,15355,15455,4330,856,849,37
Texas,Maverick,9285,6373,87,15745,58.97%,40.48%,0.55%,6881,8332,133,15346,44.84%,54.29%,0.87%,57887,54258,93.43%,6.57%,1574,54936,307,295,1428,41
Texas,Medina,17464,6950,203,24617,70.94%,28.23%,0.82%,15642,6773,242,22657,69.04%,29.89%,1.07%,50748,46006,15.74%,84.26%,22324,25455,1762,528,1267,105
Texas,Menard,861,170,9,1040,82.79%,16.35%,0.87%,823,197,8,1028,80.06%,19.16%,0.78%,1962,2242,0.00%,100.00%,1231,662,33,10,40,11
Texas,Midland,46944,11351,673,58968,79.61%,19.25%,1.14%,45624,12329,1035,58988,77.34%,20.90%,1.76%,169983,136872,86.28%,13.72%,76487,73331,12731,4798,4513,314
Texas,Milam,8691,2331,76,11098,78.31%,21.00%,0.68%,7984,2496,98,10578,75.48%,23.60%,0.92%,24754,24757,42.88%,57.12%,15367,6264,2520,193,573,52
Texas,Mills,2418,310,14,2742,88.18%,11.31%,0.51%,2217,271,17,2505,88.50%,10.82%,0.68%,4456,4936,0.00%,100.00%,3498,728,52,26,150,3
Texas,Mitchell,2144,352,18,2514,85.28%,14.00%,0.72%,2170,397,12,2579,84.14%,15.39%,0.47%,8990,9403,64.95%,35.05%,4328,3454,1072,71,212,15
Texas,Montague,9825,1208,90,11123,88.33%,10.86%,0.81%,8615,1097,107,9819,87.74%,11.17%,1.09%,19965,19719,27.14%,72.86%,16342,2361,206,129,879,20
Texas,Montgomery,221964,82277,3017,307258,72.24%,26.78%,0.98%,193382,74377,3784,271543,71.22%,27.39%,1.39%,620443,455746,77.12%,22.88%,371403,164089,42774,27701,19322,1651
Texas,Moore,4458,860,52,5370,83.02%,16.01%,0.97%,4359,1062,87,5508,79.14%,19.28%,1.58%,21358,21904,68.54%,31.46%,6499,12647,832,1071,1029,19
Texas,Morris,4092,1312,42,5446,75.14%,24.09%,0.77%,3872,1669,46,5587,69.30%,29.87%,0.83%,11973,12934,0.00%,100.00%,7716,1182,2705,98,329,31
Texas,Motley,612,35,3,650,94.15%,5.38%,0.46%,604,46,2,652,92.64%,7.06%,0.30%,1063,1210,0.00%,100.00%,858,153,18,18,44,14
Texas,Nacogdoches,17575,7690,221,25486,68.96%,30.17%,0.87%,17378,9000,407,26785,64.88%,33.60%,1.52%,64653,64524,52.17%,47.83%,37158,13597,11610,1066,1612,59
Texas,Navarro,14983,4708,176,19867,75.42%,23.70%,0.89%,13800,5101,222,19123,72.16%,26.67%,1.17%,52624,47735,46.33%,53.67%,26996,16049,7248,586,1597,820
Texas,Newton,4781,952,18,5751,83.13%,16.55%,0.31%,4882,1173,39,6094,80.11%,19.25%,0.64%,12217,14445,0.00%,100.00%,9249,344,2253,50,320,14
